user_name,event_id,event_name,start_datetime
awebb,244,Yoga for Balance Workshop,2024-12-25T10:00:00
awebb,250,Yoga for Flexibility Workshop,2030-02-21T04:00:00
awebb,255,Yoga for Kids Workshop,2026-02-17T18:00:00
spearsjuan,262,Augmented Reality and Virtual Reality Conference 2023,2020-03-11T04:00:00
spearsjuan,257,Blockchain Technology Summit 2023,2022-05-19T08:00:00
spearsjuan,271,Augmented Reality and Virtual Reality Conference 2028,2026-07-18T20:00:00
spearsjuan,269,Big Data and Analytics Conference 2028,2027-07-27T01:00:00
adrianacline,207,Ballroom Dance Competition,2021-03-06T06:00:00
adrianacline,208,Jazz Dance Workshop,2020-01-12T02:00:00
adrianacline,215,Jazz Dance Performance,2023-03-10T14:00:00
adrianacline,204,Intermediate Ballet Workshop,2023-02-26T13:00:00
adrianacline,213,Contemporary Dance Workshop,2021-02-26T01:00:00
adrianacline,211,Salsa Dance Festival,2021-02-14T19:00:00
adrianacline,205,Salsa Social Dance Night,2022-08-10T16:00:00
adrianacline,214,Ballroom Dance Showcase,2023-01-27T08:00:00
adrianacline,203,Beginner Hip Hop Class,2022-11-20T19:00:00
adrianacline,234,Jazz Dance Class,2026-04-08T09:00:00
chill,88,NCAA Volleyball Championship,2021-11-18T22:00:00
chill,87,FIVB World Championship Final,2021-01-24T23:00:00
chill,89,AVP Beach Volleyball Final,2021-05-11T21:00:00
chill,93,Olympic Volleyball Tournament,2029-11-13T04:00:00
chill,100,FIVB Nations League Final,2027-07-06T22:00:00
chill,96,AVP Beach Volleyball Tour Finals,2026-02-24T14:00:00
jessicawalker,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
jessicawalker,82,Olympic Tennis Final 2028,2030-06-19T19:00:00
kristen34,106,FINA Grand Prix 2023,2021-10-06T15:00:00
kristen34,109,World Swimming Championships 2028,2026-10-03T17:00:00
kristen34,111,FINA World Cup 2028,2030-11-08T02:00:00
kristen34,112,FINA Grand Prix 2028,2028-02-17T01:00:00
jennifermcconnell,137,Guided Hike in the Karkonosze Mountains,2020-06-17T13:00:00
jennifermcconnell,134,Guided Hike in the Tatra Mountains,2022-06-26T02:00:00
jennifermcconnell,142,Guided Hike in the Pieniny Mountains,2030-05-27T22:00:00
jennifermcconnell,140,Guided Hike in the Tatra Mountains,2026-02-27T14:00:00
dwaynemarquez,245,Yoga for Mindfulness Workshop,2024-07-02T14:00:00
dwaynemarquez,243,Yoga for Strength Workshop,2021-10-20T12:00:00
dwaynemarquez,250,Yoga for Flexibility Workshop,2030-02-21T04:00:00
kelly00,24,Tomorrowland Belgium 2022,2020-01-23T12:00:00
kelly00,28,Creamfields UK 2029,2030-01-07T01:00:00
todd66,208,Jazz Dance Workshop,2020-01-12T02:00:00
todd66,205,Salsa Social Dance Night,2022-08-10T16:00:00
todd66,209,Ballet Recital,2023-06-22T22:00:00
todd66,214,Ballroom Dance Showcase,2023-01-27T08:00:00
todd66,215,Jazz Dance Performance,2023-03-10T14:00:00
todd66,212,Zumba Dance Party,2022-06-20T23:00:00
todd66,207,Ballroom Dance Competition,2021-03-06T06:00:00
todd66,204,Intermediate Ballet Workshop,2023-02-26T13:00:00
todd66,213,Contemporary Dance Workshop,2021-02-26T01:00:00
todd66,234,Jazz Dance Class,2026-04-08T09:00:00
todd66,237,Salsa Dance Workshop,2026-11-25T04:00:00
moralespatricia,88,NCAA Volleyball Championship,2021-11-18T22:00:00
moralespatricia,87,FIVB World Championship Final,2021-01-24T23:00:00
moralespatricia,90,CEV Champions League Final,2024-10-27T10:00:00
moralespatricia,91,FIVB Grand Prix Final,2022-05-16T13:00:00
moralespatricia,101,FIVB U21 World Championship Final,2027-07-01T03:00:00
uchase,64,FIBA EuroBasket Final,2024-10-07T15:00:00
uchase,65,NCAA Championship Game,2020-12-13T08:00:00
uchase,62,WNBA Finals Game 5,2023-08-26T03:00:00
uchase,61,EuroLeague Championship,2020-05-20T22:00:00
uchase,63,Olympic Basketball Final,2021-11-07T08:00:00
uchase,73,FIBA U17 World Cup Final,2030-11-23T12:00:00
uchase,72,FIBA U19 World Cup Final,2026-06-15T21:00:00
uchase,70,EuroLeague Final Four,2026-12-01T10:00:00
michellephillips,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
michellephillips,75,French Open Women's Semi-final,2020-08-08T20:00:00
michellephillips,84,Ryder Cup 2028,2030-07-01T01:00:00
michellephillips,83,Laver Cup 2028,2026-08-08T06:00:00
jill33,4,Queens of the Stone Age Villains Tour,2023-09-07T10:00:00
jill33,3,Foo Fighters Concrete and Gold Tour,2020-01-14T20:00:00
jill33,1,The Stone Roses Reunion,2021-02-23T15:00:00
jill33,5,Future Rock Fest 2026,2028-02-12T21:00:00
jill33,7,Greta Van Fleet Starcatcher Tour,2026-03-27T22:00:00
pcook,288,French Cuisine Cooking Class,2022-12-26T11:00:00
pcook,294,Vegetarian Cooking Class,2022-04-27T06:00:00
pcook,291,Indian Cuisine Cooking Class,2021-03-01T10:00:00
pcook,292,Mediterranean Cuisine Cooking Class,2024-03-01T14:00:00
pcook,296,Gluten-Free Cooking Class,2024-07-13T20:00:00
pcook,295,Vegan Cooking Class,2022-05-01T03:00:00
pcook,297,Italian Cuisine Cooking Class,2027-08-10T20:00:00
ellenfriedman,150,Gdynia 10K Run 2023,2023-09-17T22:00:00
ellenfriedman,162,Gdynia Half Marathon 2027,2026-10-03T02:00:00
brenda76,204,Intermediate Ballet Workshop,2023-02-26T13:00:00
brenda76,208,Jazz Dance Workshop,2020-01-12T02:00:00
brenda76,203,Beginner Hip Hop Class,2022-11-20T19:00:00
brenda76,212,Zumba Dance Party,2022-06-20T23:00:00
brenda76,206,Contemporary Dance Performance,2024-08-26T21:00:00
brenda76,223,Salsa Dance Festival,2027-06-25T03:00:00
lisamoran,180,World Series of Poker 2023,2024-12-25T15:00:00
lisamoran,181,Magic: The Gathering Pro Tour 2023,2024-11-05T13:00:00
lisamoran,182,Yu-Gi-Oh! World Championship 2023,2024-11-16T12:00:00
lisamoran,190,World Championship of Online Poker 2023,2022-07-02T13:00:00
lisamoran,192,World Championship of Online Poker 2023,2023-11-09T07:00:00
lisamoran,191,World Championship of Online Poker 2023,2024-05-16T01:00:00
lisamoran,185,Flesh and Blood World Championship 2023,2024-04-01T17:00:00
lisamoran,188,Magic: The Gathering World Championship 2023,2021-12-10T01:00:00
lisamoran,202,World Championship of Online Poker 2028,2026-12-24T09:00:00
janet92,292,Mediterranean Cuisine Cooking Class,2024-03-01T14:00:00
janet92,305,Vegan Cooking Class,2029-06-25T05:00:00
timothywalker,172,FIDE Grand Prix 2023,2020-02-15T06:00:00
timothywalker,166,World Chess Championship 2023,2024-04-22T15:00:00
timothywalker,179,FIDE Grand Prix 2028,2028-12-15T08:00:00
stephensnancy,4,Queens of the Stone Age Villains Tour,2023-09-07T10:00:00
stephensnancy,7,Greta Van Fleet Starcatcher Tour,2026-03-27T22:00:00
reedroy,170,World Rapid Chess Championship 2023,2020-04-12T07:00:00
reedroy,172,FIDE Grand Prix 2023,2020-02-15T06:00:00
reedroy,173,World Chess Championship 2028,2028-07-11T19:00:00
reedroy,177,World Rapid Chess Championship 2028,2026-01-03T05:00:00
reedroy,178,World Blitz Chess Championship 2028,2028-04-13T04:00:00
lmiller,153,Lodz 10K Run 2023,2022-05-12T05:00:00
lmiller,155,Krakow Half Marathon 2027,2030-07-22T17:00:00
melissahughes,61,EuroLeague Championship,2020-05-20T22:00:00
melissahughes,65,NCAA Championship Game,2020-12-13T08:00:00
melissahughes,63,Olympic Basketball Final,2021-11-07T08:00:00
melissahughes,60,NBA Finals Game 7 2024,2022-04-15T18:00:00
melissahughes,70,EuroLeague Final Four,2026-12-01T10:00:00
melissahughes,69,Olympic Basketball Qualifiers,2028-06-22T08:00:00
deanpatricia,75,French Open Women's Semi-final,2020-08-08T20:00:00
deanpatricia,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
deanpatricia,86,ATP Next Gen Finals 2028,2030-10-16T23:00:00
randall46,116,Tour de France Stage 10,2022-07-05T11:00:00
randall46,123,UCI Mountain Bike World Championships,2022-06-23T17:00:00
randall46,117,Giro d'Italia Stage 5,2021-05-26T16:00:00
randall46,125,Giro d'Italia Stage 10,2026-12-22T21:00:00
randall46,130,UCI Cyclo-cross World Championships 2028,2028-05-15T16:00:00
steveburgess,4,Queens of the Stone Age Villains Tour,2023-09-07T10:00:00
steveburgess,1,The Stone Roses Reunion,2021-02-23T15:00:00
steveburgess,7,Greta Van Fleet Starcatcher Tour,2026-03-27T22:00:00
steveburgess,5,Future Rock Fest 2026,2028-02-12T21:00:00
maria95,312,Memoir Writing Workshop,2020-12-23T21:00:00
maria95,310,Fiction Writing Workshop,2020-04-07T17:00:00
maria95,311,Non-Fiction Writing Workshop,2024-02-19T02:00:00
maria95,317,Memoir Writing Workshop,2027-03-27T09:00:00
maria95,319,Playwriting Workshop,2026-05-26T14:00:00
wrightbrent,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
wrightbrent,75,French Open Women's Semi-final,2020-08-08T20:00:00
wrightbrent,83,Laver Cup 2028,2026-08-08T06:00:00
wrightbrent,84,Ryder Cup 2028,2030-07-01T01:00:00
teresaatkinson,277,Urban Photography Walk,2023-11-16T04:00:00
teresaatkinson,282,Street Photography Walk,2028-01-17T02:00:00
teresaatkinson,284,Portrait Photography Walk,2030-02-09T18:00:00
teresaatkinson,281,Urban Photography Walk,2030-03-22T01:00:00
zmays,187,Pokemon World Championship 2023,2020-01-25T15:00:00
zmays,185,Flesh and Blood World Championship 2023,2024-04-01T17:00:00
zmays,190,World Championship of Online Poker 2023,2022-07-02T13:00:00
zmays,192,World Championship of Online Poker 2023,2023-11-09T07:00:00
zmays,183,Hearthstone World Championship 2023,2020-02-24T03:00:00
zmays,188,Magic: The Gathering World Championship 2023,2021-12-10T01:00:00
zmays,186,KeyForge World Championship 2023,2022-11-21T09:00:00
zmays,199,KeyForge World Championship 2028,2026-02-10T21:00:00
zmays,198,Flesh and Blood World Championship 2028,2027-02-23T18:00:00
gpena,191,World Championship of Online Poker 2023,2024-05-16T01:00:00
gpena,184,Gwent Masters 2023,2022-12-22T23:00:00
gpena,192,World Championship of Online Poker 2023,2023-11-09T07:00:00
gpena,187,Pokemon World Championship 2023,2020-01-25T15:00:00
gpena,188,Magic: The Gathering World Championship 2023,2021-12-10T01:00:00
gpena,186,KeyForge World Championship 2023,2022-11-21T09:00:00
gpena,182,Yu-Gi-Oh! World Championship 2023,2024-11-16T12:00:00
gpena,193,World Series of Poker 2028,2029-08-10T02:00:00
gpena,194,Magic: The Gathering Pro Tour 2028,2029-09-13T12:00:00
anthony08,278,Street Photography Walk,2022-11-04T18:00:00
anthony08,284,Portrait Photography Walk,2030-02-09T18:00:00
anthony08,283,Wildlife Photography Walk,2030-04-03T02:00:00
anthony08,281,Urban Photography Walk,2030-03-22T01:00:00
kellisnyder,9,Taylor Swift Eras Tour Warsaw,2023-04-11T21:00:00
kellisnyder,13,Justin Bieber Purpose World Tour,2023-05-06T22:00:00
kellisnyder,11,Harry Styles Love on Tour,2023-12-08T09:00:00
kellisnyder,15,Shawn Mendes Illuminate World Tour,2023-05-25T06:00:00
kellisnyder,10,Dua Lipa Future Nostalgia Tour,2023-12-03T06:00:00
kellisnyder,21,Justin Bieber Justice World Tour,2028-07-08T10:00:00
kellisnyder,16,Billie Eilish World Tour 2027,2026-12-17T13:00:00
courtney28,277,Urban Photography Walk,2023-11-16T04:00:00
courtney28,278,Street Photography Walk,2022-11-04T18:00:00
courtney28,281,Urban Photography Walk,2030-03-22T01:00:00
chapmansophia,277,Urban Photography Walk,2023-11-16T04:00:00
chapmansophia,286,Astrophotography Walk,2028-06-10T20:00:00
chapmansophia,283,Wildlife Photography Walk,2030-04-03T02:00:00
gillespiericardo,324,Chemistry Conference 2023,2024-08-03T16:00:00
gillespiericardo,325,Biology Conference 2023,2023-10-12T02:00:00
gillespiericardo,322,Neuroscience Conference 2023,2020-06-27T04:00:00
gillespiericardo,320,Climate Change Conference 2023,2023-12-20T12:00:00
gillespiericardo,326,Environmental Science Conference 2023,2020-11-03T02:00:00
gillespiericardo,328,Genetics and Genomics Conference 2028,2026-11-11T06:00:00
brittneygibson,326,Environmental Science Conference 2023,2020-11-03T02:00:00
brittneygibson,325,Biology Conference 2023,2023-10-12T02:00:00
brittneygibson,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
brittneygibson,321,Genetics and Genomics Conference 2023,2024-10-09T13:00:00
brittneygibson,330,Physics and Astronomy Conference 2028,2028-12-07T07:00:00
laurenwilliams,4,Queens of the Stone Age Villains Tour,2023-09-07T10:00:00
laurenwilliams,1,The Stone Roses Reunion,2021-02-23T15:00:00
laurenwilliams,7,Greta Van Fleet Starcatcher Tour,2026-03-27T22:00:00
simpsonjacob,309,Poetry Writing Workshop,2024-07-22T08:00:00
simpsonjacob,311,Non-Fiction Writing Workshop,2024-02-19T02:00:00
simpsonjacob,317,Memoir Writing Workshop,2027-03-27T09:00:00
simpsonjacob,313,Creative Writing Workshop,2029-10-05T09:00:00
simpsonjacob,318,Screenwriting Workshop,2028-02-21T21:00:00
nwilson,308,Creative Writing Workshop,2024-09-20T12:00:00
nwilson,312,Memoir Writing Workshop,2020-12-23T21:00:00
nwilson,310,Fiction Writing Workshop,2020-04-07T17:00:00
nwilson,317,Memoir Writing Workshop,2027-03-27T09:00:00
nwilson,316,Non-Fiction Writing Workshop,2029-05-08T03:00:00
nwilson,319,Playwriting Workshop,2026-05-26T14:00:00
kevinlopez,243,Yoga for Strength Workshop,2021-10-20T12:00:00
kevinlopez,240,Yoga for Athletes Workshop,2020-05-04T08:00:00
kevinlopez,242,Yoga for Flexibility Workshop,2023-07-11T18:00:00
kevinlopez,238,Morning Vinyasa Flow,2020-05-23T15:00:00
kevinlopez,250,Yoga for Flexibility Workshop,2030-02-21T04:00:00
kevinlopez,253,Yoga for Mindfulness Workshop,2026-08-17T05:00:00
kevinlopez,247,Yoga Teacher Training Info Session,2027-09-06T15:00:00
robertsmichael,310,Fiction Writing Workshop,2020-04-07T17:00:00
robertsmichael,311,Non-Fiction Writing Workshop,2024-02-19T02:00:00
robertsmichael,315,Fiction Writing Workshop,2029-12-03T17:00:00
regina25,172,FIDE Grand Prix 2023,2020-02-15T06:00:00
regina25,167,Candidates Tournament 2023,2023-09-27T12:00:00
regina25,169,Chess Olympiad 2023,2022-12-23T17:00:00
regina25,166,World Chess Championship 2023,2024-04-22T15:00:00
regina25,178,World Blitz Chess Championship 2028,2028-04-13T04:00:00
howardkimberly,324,Chemistry Conference 2023,2024-08-03T16:00:00
howardkimberly,322,Neuroscience Conference 2023,2020-06-27T04:00:00
howardkimberly,325,Biology Conference 2023,2023-10-12T02:00:00
howardkimberly,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
howardkimberly,330,Physics and Astronomy Conference 2028,2028-12-07T07:00:00
xmorrow,1,The Stone Roses Reunion,2021-02-23T15:00:00
xmorrow,5,Future Rock Fest 2026,2028-02-12T21:00:00
xmorrow,6,Led Zeppelin Tribute Band,2030-02-15T18:00:00
lisa03,310,Fiction Writing Workshop,2020-04-07T17:00:00
lisa03,309,Poetry Writing Workshop,2024-07-22T08:00:00
lisa03,317,Memoir Writing Workshop,2027-03-27T09:00:00
lisa03,315,Fiction Writing Workshop,2029-12-03T17:00:00
cookandrew,103,World Swimming Championships 2023,2022-12-02T19:00:00
cookandrew,104,European Swimming Championships 2023,2024-06-02T20:00:00
cookandrew,109,World Swimming Championships 2028,2026-10-03T17:00:00
cookandrew,110,European Swimming Championships 2028,2029-01-19T15:00:00
cookandrew,108,Olympic Swimming Trials 2028,2028-01-20T07:00:00
barbaramitchell,321,Genetics and Genomics Conference 2023,2024-10-09T13:00:00
barbaramitchell,331,Chemistry Conference 2028,2030-08-03T13:00:00
bharper,206,Contemporary Dance Performance,2024-08-26T21:00:00
bharper,214,Ballroom Dance Showcase,2023-01-27T08:00:00
bharper,212,Zumba Dance Party,2022-06-20T23:00:00
bharper,208,Jazz Dance Workshop,2020-01-12T02:00:00
bharper,203,Beginner Hip Hop Class,2022-11-20T19:00:00
bharper,205,Salsa Social Dance Night,2022-08-10T16:00:00
bharper,215,Jazz Dance Performance,2023-03-10T14:00:00
bharper,222,Hip Hop Dance Battle,2027-05-04T10:00:00
bharper,221,Ballet Recital,2029-03-22T07:00:00
carlafloyd,213,Contemporary Dance Workshop,2021-02-26T01:00:00
carlafloyd,211,Salsa Dance Festival,2021-02-14T19:00:00
carlafloyd,206,Contemporary Dance Performance,2024-08-26T21:00:00
carlafloyd,234,Jazz Dance Class,2026-04-08T09:00:00
cjohnson,75,French Open Women's Semi-final,2020-08-08T20:00:00
cjohnson,80,Davis Cup Final 2028,2028-11-04T03:00:00
cjohnson,77,US Open Men's Final 2027,2030-03-22T08:00:00
cjohnson,85,Hopman Cup 2028,2027-07-04T13:00:00
stevengilbert,264,Quantum Computing Conference 2023,2021-11-17T09:00:00
stevengilbert,258,Cybersecurity and Data Protection Conference 2023,2020-10-02T09:00:00
stevengilbert,259,Cloud Computing and Virtualization Conference 2023,2022-08-25T19:00:00
stevengilbert,256,AI and Machine Learning Conference 2023,2023-12-03T02:00:00
stevengilbert,272,5G Technology Conference 2028,2029-07-03T20:00:00
kroberson,75,French Open Women's Semi-final,2020-08-08T20:00:00
kroberson,82,Olympic Tennis Final 2028,2030-06-19T19:00:00
kroberson,80,Davis Cup Final 2028,2028-11-04T03:00:00
kroberson,76,Australian Open 2029,2028-03-08T02:00:00
mariamitchell,148,Warsaw Marathon 2023,2023-02-24T11:00:00
mariamitchell,149,Krakow Half Marathon 2023,2022-05-03T23:00:00
mariamitchell,150,Gdynia 10K Run 2023,2023-09-17T22:00:00
mariamitchell,153,Lodz 10K Run 2023,2022-05-12T05:00:00
mariamitchell,161,Krakow 10K Run 2027,2028-04-14T03:00:00
mariamitchell,159,Lodz 10K Run 2027,2026-09-21T23:00:00
mariamitchell,156,Gdynia 10K Run 2027,2030-05-14T08:00:00
karenfisher,325,Biology Conference 2023,2023-10-12T02:00:00
karenfisher,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
karenfisher,322,Neuroscience Conference 2023,2020-06-27T04:00:00
karenfisher,330,Physics and Astronomy Conference 2028,2028-12-07T07:00:00
karenfisher,329,Neuroscience Conference 2028,2026-11-25T12:00:00
karenfisher,331,Chemistry Conference 2028,2030-08-03T13:00:00
bryanwatson,292,Mediterranean Cuisine Cooking Class,2024-03-01T14:00:00
bryanwatson,288,French Cuisine Cooking Class,2022-12-26T11:00:00
bryanwatson,296,Gluten-Free Cooking Class,2024-07-13T20:00:00
bryanwatson,291,Indian Cuisine Cooking Class,2021-03-01T10:00:00
bryanwatson,294,Vegetarian Cooking Class,2022-04-27T06:00:00
bryanwatson,287,Italian Cuisine Cooking Class,2023-02-20T23:00:00
bryanwatson,297,Italian Cuisine Cooking Class,2027-08-10T20:00:00
bryanwatson,300,Mexican Cuisine Cooking Class,2030-04-26T22:00:00
blackburnmisty,136,Guided Hike in the Pieniny Mountains,2024-05-27T18:00:00
blackburnmisty,139,Guided Hike in the Beskidy Mountains,2021-03-27T14:00:00
blackburnmisty,140,Guided Hike in the Tatra Mountains,2026-02-27T14:00:00
blackburnmisty,141,Guided Hike in the Bieszczady Mountains,2029-09-27T02:00:00
aprilwilson,120,Paris-Roubaix 2023,2022-02-02T10:00:00
aprilwilson,118,Vuelta a España Stage 8,2023-10-14T21:00:00
aprilwilson,119,UCI Road World Championships,2023-07-14T12:00:00
aprilwilson,123,UCI Mountain Bike World Championships,2022-06-23T17:00:00
aprilwilson,116,Tour de France Stage 10,2022-07-05T11:00:00
aprilwilson,130,UCI Cyclo-cross World Championships 2028,2028-05-15T16:00:00
dylan23,311,Non-Fiction Writing Workshop,2024-02-19T02:00:00
dylan23,309,Poetry Writing Workshop,2024-07-22T08:00:00
dylan23,308,Creative Writing Workshop,2024-09-20T12:00:00
dylan23,313,Creative Writing Workshop,2029-10-05T09:00:00
mstewart,322,Neuroscience Conference 2023,2020-06-27T04:00:00
mstewart,327,Climate Change Conference 2028,2026-01-08T01:00:00
mstewart,331,Chemistry Conference 2028,2030-08-03T13:00:00
dfarmer,209,Ballet Recital,2023-06-22T22:00:00
dfarmer,215,Jazz Dance Performance,2023-03-10T14:00:00
dfarmer,210,Hip Hop Dance Battle,2023-05-12T13:00:00
dfarmer,213,Contemporary Dance Workshop,2021-02-26T01:00:00
dfarmer,204,Intermediate Ballet Workshop,2023-02-26T13:00:00
dfarmer,206,Contemporary Dance Performance,2024-08-26T21:00:00
dfarmer,235,Ballet Dance Workshop,2026-12-11T22:00:00
kevin29,326,Environmental Science Conference 2023,2020-11-03T02:00:00
kevin29,321,Genetics and Genomics Conference 2023,2024-10-09T13:00:00
kevin29,325,Biology Conference 2023,2023-10-12T02:00:00
kevin29,329,Neuroscience Conference 2028,2026-11-25T12:00:00
lmartin,38,Scottish Premiership Old Firm,2021-04-22T12:00:00
lmartin,44,MLS Cup Final,2020-08-02T19:00:00
lmartin,58,FIFA U-20 World Cup Final,2027-10-05T03:00:00
lmartin,46,Euro 2028 Group Stage,2028-06-04T13:00:00
lmartin,56,UEFA Europa League Final,2029-05-08T19:00:00
veronicalewis,169,Chess Olympiad 2023,2022-12-23T17:00:00
veronicalewis,166,World Chess Championship 2023,2024-04-22T15:00:00
veronicalewis,170,World Rapid Chess Championship 2023,2020-04-12T07:00:00
veronicalewis,171,World Blitz Chess Championship 2023,2020-07-09T22:00:00
veronicalewis,168,Grand Slam Chess Tournament 2023,2024-07-24T11:00:00
veronicalewis,177,World Rapid Chess Championship 2028,2026-01-03T05:00:00
veronicalewis,174,Candidates Tournament 2028,2027-09-16T03:00:00
stevenwilson,277,Urban Photography Walk,2023-11-16T04:00:00
stevenwilson,278,Street Photography Walk,2022-11-04T18:00:00
stevenwilson,279,Wildlife Photography Walk,2023-12-09T07:00:00
stevenwilson,276,Nature Photography Walk,2022-07-21T01:00:00
stevenwilson,282,Street Photography Walk,2028-01-17T02:00:00
sullivanelizabeth,241,Yoga for Stress Relief Workshop,2021-11-23T07:00:00
sullivanelizabeth,245,Yoga for Mindfulness Workshop,2024-07-02T14:00:00
sullivanelizabeth,238,Morning Vinyasa Flow,2020-05-23T15:00:00
sullivanelizabeth,242,Yoga for Flexibility Workshop,2023-07-11T18:00:00
sullivanelizabeth,248,Yoga for Athletes Workshop,2028-04-05T02:00:00
martinwilkinson,117,Giro d'Italia Stage 5,2021-05-26T16:00:00
martinwilkinson,128,Paris-Roubaix 2028,2028-03-14T16:00:00
leemaurice,296,Gluten-Free Cooking Class,2024-07-13T20:00:00
leemaurice,300,Mexican Cuisine Cooking Class,2030-04-26T22:00:00
danielsmith,245,Yoga for Mindfulness Workshop,2024-07-02T14:00:00
danielsmith,240,Yoga for Athletes Workshop,2020-05-04T08:00:00
danielsmith,238,Morning Vinyasa Flow,2020-05-23T15:00:00
danielsmith,251,Yoga for Strength Workshop,2030-04-07T08:00:00
danielsmith,248,Yoga for Athletes Workshop,2028-04-05T02:00:00
danielsmith,249,Yoga for Stress Relief Workshop,2028-01-06T07:00:00
hodgessierra,24,Tomorrowland Belgium 2022,2020-01-23T12:00:00
hodgessierra,27,Awakenings Festival 2027,2026-05-21T10:00:00
hodgessierra,26,Ultra Music Festival Miami 2028,2027-02-03T17:00:00
browningcharles,150,Gdynia 10K Run 2023,2023-09-17T22:00:00
browningcharles,155,Krakow Half Marathon 2027,2030-07-22T17:00:00
browningcharles,156,Gdynia 10K Run 2027,2030-05-14T08:00:00
cynthia65,151,Poznan Marathon 2023,2020-10-12T18:00:00
cynthia65,148,Warsaw Marathon 2023,2023-02-24T11:00:00
cynthia65,149,Krakow Half Marathon 2023,2022-05-03T23:00:00
cynthia65,154,Warsaw Marathon 2027,2026-04-07T11:00:00
cynthia65,156,Gdynia 10K Run 2027,2030-05-14T08:00:00
cynthia65,159,Lodz 10K Run 2027,2026-09-21T23:00:00
maryscott,106,FINA Grand Prix 2023,2021-10-06T15:00:00
maryscott,105,FINA World Cup 2023,2024-04-20T21:00:00
maryscott,109,World Swimming Championships 2028,2026-10-03T17:00:00
maryscott,114,FINA Swimming World Cup 2028,2028-08-08T19:00:00
maryscott,112,FINA Grand Prix 2028,2028-02-17T01:00:00
brianna44,312,Memoir Writing Workshop,2020-12-23T21:00:00
brianna44,311,Non-Fiction Writing Workshop,2024-02-19T02:00:00
brianna44,319,Playwriting Workshop,2026-05-26T14:00:00
brianna44,316,Non-Fiction Writing Workshop,2029-05-08T03:00:00
brianna44,313,Creative Writing Workshop,2029-10-05T09:00:00
johnsonrichard,190,World Championship of Online Poker 2023,2022-07-02T13:00:00
johnsonrichard,181,Magic: The Gathering Pro Tour 2023,2024-11-05T13:00:00
johnsonrichard,184,Gwent Masters 2023,2022-12-22T23:00:00
johnsonrichard,182,Yu-Gi-Oh! World Championship 2023,2024-11-16T12:00:00
johnsonrichard,198,Flesh and Blood World Championship 2028,2027-02-23T18:00:00
amycruz,276,Nature Photography Walk,2022-07-21T01:00:00
amycruz,277,Urban Photography Walk,2023-11-16T04:00:00
amycruz,285,Landscape Photography Walk,2026-07-04T21:00:00
amycruz,283,Wildlife Photography Walk,2030-04-03T02:00:00
amycruz,281,Urban Photography Walk,2030-03-22T01:00:00
jacobsonmargaret,90,CEV Champions League Final,2024-10-27T10:00:00
jacobsonmargaret,91,FIVB Grand Prix Final,2022-05-16T13:00:00
jacobsonmargaret,87,FIVB World Championship Final,2021-01-24T23:00:00
jacobsonmargaret,89,AVP Beach Volleyball Final,2021-05-11T21:00:00
jacobsonmargaret,96,AVP Beach Volleyball Tour Finals,2026-02-24T14:00:00
jacobsonmargaret,93,Olympic Volleyball Tournament,2029-11-13T04:00:00
fosterkimberly,238,Morning Vinyasa Flow,2020-05-23T15:00:00
fosterkimberly,241,Yoga for Stress Relief Workshop,2021-11-23T07:00:00
fosterkimberly,244,Yoga for Balance Workshop,2024-12-25T10:00:00
fosterkimberly,242,Yoga for Flexibility Workshop,2023-07-11T18:00:00
fosterkimberly,248,Yoga for Athletes Workshop,2028-04-05T02:00:00
fosterkimberly,253,Yoga for Mindfulness Workshop,2026-08-17T05:00:00
harrisonaaron,239,Yoga for Beginners Workshop,2021-02-22T21:00:00
harrisonaaron,245,Yoga for Mindfulness Workshop,2024-07-02T14:00:00
harrisonaaron,238,Morning Vinyasa Flow,2020-05-23T15:00:00
harrisonaaron,243,Yoga for Strength Workshop,2021-10-20T12:00:00
harrisonaaron,253,Yoga for Mindfulness Workshop,2026-08-17T05:00:00
rthompson,74,Wimbledon Men's Final 2023,2022-01-04T13:00:00
rthompson,85,Hopman Cup 2028,2027-07-04T13:00:00
rthompson,81,Fed Cup Final 2028,2028-06-03T11:00:00
jacob82,137,Guided Hike in the Karkonosze Mountains,2020-06-17T13:00:00
jacob82,135,Guided Hike in the Bieszczady Mountains,2020-01-10T15:00:00
jacob82,140,Guided Hike in the Tatra Mountains,2026-02-27T14:00:00
burtonmegan,91,FIVB Grand Prix Final,2022-05-16T13:00:00
burtonmegan,92,FIVB Club World Championship Final,2023-02-21T03:00:00
burtonmegan,90,CEV Champions League Final,2024-10-27T10:00:00
burtonmegan,94,FIVB World Championship 2026,2027-03-17T17:00:00
burtonmegan,96,AVP Beach Volleyball Tour Finals,2026-02-24T14:00:00
plopez,323,Physics and Astronomy Conference 2023,2020-11-01T23:00:00
plopez,322,Neuroscience Conference 2023,2020-06-27T04:00:00
plopez,320,Climate Change Conference 2023,2023-12-20T12:00:00
plopez,326,Environmental Science Conference 2023,2020-11-03T02:00:00
plopez,330,Physics and Astronomy Conference 2028,2028-12-07T07:00:00
